LINE mode=4 col=0,255,0,200 rad=3
11.203538,49.351833
11.203452,49.352607
11.203272,49.354149
11.203189,49.354789
11.202275,49.36193
11.202217,49.362351
11.202107,49.363228
11.203727,49.38302
11.201981,49.389299
11.208837,49.397353
11.207359,49.397074
11.20684,49.396973
11.206474,49.396901
11.205674,49.396681
11.197673,49.400096
11.196873,49.405995
11.196636,49.4072
11.196285,49.411363
11.199523,49.41706
11.205434,49.419941
11.205593,49.419964
11.207215,49.420249
11.207519,49.420297
11.212995,49.420266
11.213753,49.420264
11.214096,49.420263
11.217011,49.420201
11.224385,49.419668
11.227189,49.419333
11.220713,49.43575
11.213676,49.423884
11.209614,49.42579
11.206488,49.423534
11.200337,49.421661
11.193419,49.42819
11.186368,49.42722
11.183711,49.426138
11.182011,49.425082
11.18138,49.418522
11.172553,49.415935
11.167795,49.418101
11.164536,49.419262
11.161985,49.420169
11.159953,49.420915
11.159807,49.420968
11.157663,49.421727
11.155324,49.422539
11.147314,49.425777
11.146799,49.426067
11.145211,49.426963
11.143816,49.427756
11.142778,49.428186
11.138953,49.429857
11.133992,49.435771
11.132448,49.437622
11.132178,49.442988
11.139521,49.445791
11.142525,49.450204
11.142684,49.450395
11.146001,49.458621
11.153951,49.460363
11.156088,49.459431
11.156596,49.459137
11.159955,49.460345
11.163798,49.461114
11.169616,49.461606
11.171246,49.461831
11.178486,49.465972
11.18017,49.467488
11.189818,49.467867
11.190776,49.467396
11.193651,49.465319
11.197742,49.464896
11.205134,49.46478
11.208483,49.465171
11.215053,49.465964
11.222308,49.465993
11.229972,49.44403
11.230384,49.444429
11.23406,49.448256
11.22961,49.46396
11.234124,49.461352
11.236454,49.460695
11.238743,49.460302
11.242952,49.458887
11.243386,49.458715
11.244309,49.45835
11.244736,49.458172
11.249892,49.456133
11.250835,49.45578
11.25219,49.455329
11.254485,49.454419
11.25564,49.46384
11.259422,49.463179
11.259741,49.463146
11.26661,49.462888
11.271568,49.462707
11.2781,49.455703
11.279308,49.455267
11.286329,49.448738
11.281899,49.440665
11.275208,49.439876
11.268879,49.439301
11.26323,49.435739
11.262812,49.435636
11.260737,49.435188
11.259151,49.435015
11.257782,49.434986
11.256461,49.434447
11.259888,49.433826
11.261375,49.433726
11.264325,49.435841
11.271661,49.432156
11.274577,49.429969
11.274645,49.429903
11.277408,49.426767
11.279701,49.423573
11.279637,49.423774
11.285387,49.44027
11.285505,49.440282
11.29084,49.443688
11.297662,49.444094
11.302883,49.442342
11.304144,49.442015
11.30662,49.442054
11.306699,49.442149
11.307468,49.443054
11.310088,49.445937
11.315881,49.448974
11.319164,49.448829
11.323115,49.441933
11.33142,49.444097
11.33996,49.439287
11.341956,49.436849
11.344319,49.432574
11.345347,49.429649
11.346046,49.425728
11.350906,49.43475
11.344867,49.438767
11.342846,49.447747
11.34178,49.445948
11.341475,49.445011
11.331663,49.449414
11.331833,49.45021
11.326032,49.450553
11.324002,49.450633
11.314597,49.452506
11.311035,49.454491
11.303245,49.458829
11.300227,49.461135
11.298313,49.470752
11.299055,49.473014
11.297668,49.475033
11.295405,49.484277
11.302823,49.486965
11.303445,49.487273
11.304057,49.487585
11.305609,49.488232
11.305887,49.488348
11.310547,49.488391
11.314759,49.481301
11.320326,49.479322
11.322182,49.480062
11.322795,49.483446
11.322057,49.486143
11.319352,49.495604
11.321753,49.497891
11.313368,49.500744
11.31345,49.50006
11.313542,49.499291
11.313585,49.498935
11.313407,49.496896
11.304677,49.493959
11.303393,49.494954
11.301097,49.495743
11.296431,49.503507
11.301585,49.511564
11.308104,49.516752
11.310645,49.516686
11.312431,49.516338
11.309353,49.518911
11.305146,49.518416
11.297221,49.520311
11.295469,49.520651
11.289921,49.521561
11.281614,49.525565
11.274096,49.529421
11.268976,49.525693
11.259769,49.527928
11.257777,49.533435
11.257449,49.53396
11.257104,49.534539
11.2565,49.535242
11.254734,49.537428
11.254601,49.537669
11.253503,49.539602
11.252838,49.541283
11.252493,49.542192
11.258629,49.551671
11.259363,49.55166
11.263586,49.550611
11.265094,49.549992
11.269601,49.548461
11.270647,49.551695
11.264295,49.558701
11.257597,49.551617
11.253743,49.552278
11.253544,49.552373
11.250898,49.552653
11.250429,49.552676
11.249095,49.55293
11.249484,49.565449
11.245853,49.563743
11.242932,49.56224
11.242184,49.561248
11.241968,49.560618
11.23365,49.556253
11.230734,49.558295
11.221141,49.557612
11.221151,49.554411
11.216564,49.545691
11.211106,49.54661
11.204504,49.548414
11.201747,49.547698
11.204453,49.547046
11.202254,49.537677
11.199057,49.537269
11.197185,49.537081
11.195643,49.536892
11.191508,49.535644
11.191959,49.535334
11.19209,49.535356
11.194548,49.535827
11.195189,49.535928
11.202382,49.531681
11.203037,49.529593
11.203323,49.527317
11.1942,49.523341
11.187691,49.524626
11.18578,49.524579
11.203121,49.499154
11.201996,49.495971
11.201528,49.494609
11.201599,49.493445
11.202205,49.49217
11.195418,49.485537
11.193916,49.484521
11.188043,49.480279
11.185344,49.478832
11.181199,49.477817
11.174212,49.479085
11.169366,49.476091
11.163586,49.468876
11.16259,49.468736
11.161196,49.468521
11.158898,49.467942
11.161208,49.486965
11.159847,49.487665
11.158802,49.488178
11.153497,49.490763
11.151456,49.491813
11.145592,49.494898
11.141936,49.496705
11.13986,49.497721
11.137181,49.499615
11.134161,49.506267
11.138977,49.514453
11.141207,49.515372
11.142929,49.51599
11.145115,49.517005
11.145825,49.517469
11.151774,49.520783
11.155704,49.525618
11.162384,49.521237
11.16264,49.521288
11.166339,49.523394
11.175553,49.524649
11.172826,49.526762
11.168035,49.527259
11.163993,49.530037
11.167485,49.539196
11.167396,49.539326
11.163315,49.548186
11.163021,49.547493
11.16288,49.546813
11.16221,49.544213
11.157248,49.540408
11.151883,49.542015
11.145199,49.536163
11.14378,49.535728
11.142351,49.529005
11.137258,49.524879
11.132363,49.523817
11.127087,49.524097
11.121611,49.524444
11.118194,49.529909
11.118136,49.530582
11.116853,49.524168
11.112559,49.519873
11.110132,49.517459
11.107433,49.514357
11.10698,49.51385
11.102654,49.508997
11.101934,49.50611
11.101525,49.503427
11.101527,49.502582
11.101535,49.502409
11.101664,49.501517
11.101733,49.501082
11.101854,49.500213
11.101984,49.499546
11.102065,49.499135
11.102137,49.498769
11.102522,49.496843
11.095601,49.490487
11.089085,49.491879
11.088576,49.49193
11.08777,49.492014
11.087194,49.492065
11.086389,49.49213
11.082252,49.493164
11.081736,49.493313
11.080433,49.493663
11.079579,49.493744
11.079407,49.49376
11.078908,49.493811
11.078408,49.493859
11.077851,49.493916
11.076697,49.494
11.076648,49.493882
11.076627,49.493819
11.076528,49.493309
11.066585,49.493982
11.066527,49.494623
11.063802,49.496245
11.062001,49.496582
11.057453,49.497167
11.053176,49.504694
11.053644,49.506421
11.053932,49.507698
11.05402,49.508058
11.049622,49.511609
11.046929,49.512067
11.045384,49.510767
11.037793,49.508931
11.035534,49.513562
11.036029,49.518012
11.035985,49.518702
11.033159,49.522203
11.028458,49.516021
11.028556,49.513936
11.030069,49.513505
11.031956,49.512669
11.032737,49.512538
11.037635,49.508857
11.034664,49.499465
11.029324,49.49154
11.027867,49.488222
11.02895,49.481801
11.02018,49.478982
11.018791,49.479918
11.01843,49.480144
11.017236,49.481106
11.00991,49.483293
11.003274,49.486269
11.001237,49.491424
11.001732,49.481058
11.003059,49.471186
11.000356,49.471105
10.996327,49.471214
10.995376,49.471554
10.994908,49.471723
10.994688,49.471805
10.995095,49.468159
10.99958,49.463518
11.001724,49.458625
11.002452,49.451479
11.002553,49.451312
11.003029,49.450603
11.003115,49.45047
11.005142,49.442231
11.001264,49.438434
11.006031,49.436043
11.009277,49.43071
11.010271,49.42731
11.011446,49.426942
11.0148,49.425809
11.01823,49.426905
11.021755,49.418352
11.021928,49.418409
11.022769,49.418676
11.028815,49.41768
11.0315,49.408695
11.033121,49.405514
11.033862,49.403773
11.035371,49.402909
11.039364,49.403065
11.044538,49.397268
11.043129,49.390896
11.043116,49.390659
11.052339,49.399245
11.060805,49.397597
11.065203,49.39633
11.065386,49.396977
11.06559,49.397695
11.066018,49.399169
11.075609,49.398842
11.077686,49.397156
11.079876,49.389715
11.079923,49.389749
11.082029,49.391215
11.088507,49.394445
11.092658,49.39756
11.09644,49.400251
11.105606,49.401529
11.110809,49.394041
11.110624,49.392319
11.110612,49.392149
11.106142,49.383355
11.105756,49.383051
11.10419,49.38097
11.097449,49.377251
11.09515,49.37315
11.095284,49.371996
11.096952,49.370033
11.097623,49.369655
11.098662,49.369763
11.09952,49.369865
11.104429,49.371946
11.105566,49.373213
11.107637,49.384358
11.11151,49.388383
11.119732,49.389363
11.124997,49.385256
11.125159,49.385144
11.126076,49.384503
11.126498,49.384228
11.129725,49.382238
11.129591,49.372957
11.137153,49.377026
11.141133,49.380914
11.148981,49.380599
11.150779,49.379524
11.154832,49.373255
11.15453,49.375782
11.154064,49.376768
11.152941,49.37801
11.15984,49.389955
11.166567,49.385557
11.167359,49.385626
11.169582,49.385739
11.175084,49.38495
11.181562,49.386152
11.181859,49.38616
11.189357,49.387334
11.196816,49.38706
11.200663,49.382007
11.201877,49.364946
11.20203,49.362683
11.20046,49.352706
11.203538,49.351833
